time,gpsx,gpsy,gpsz,posx,posy,posz,velx,vely,velz,accx,accy,accz,yaw,pitch,roll,yaw_vel,pitch_vel,roll_vel,yaw_acc,pitch_acc,roll_acc
1.75,-86.2388325487,39.7919697836,0.0154713386414,-298.571419857,-1980.07874352,0.0154713386414,4.96651792526,0.00370624102652,0.0337655097246,1.13061547279,0.00805184431374,-0.223735228181,-1.55057739422,0.0080918167711,6.3818000637e-005,0.00194442574866,-0.014488353394,-0.000431316730101,-0.00332119478844,-0.617320358753,-0.0165510997176
1.8,-86.2388325487,39.7919697836,0.0154713386414,-298.566341921,-1980.32861252,0.0151481319774,5.03200674057,0.00339597766288,0.046745788306,1.30964720249,0.00302182743326,0.280281245708,-1.55048501454,0.00788322443207,6.88840576751e-005,0.00184645189438,0.0103969871998,0.000399695330998,-0.00195947731845,0.497706800699,0.0166202411056
1.85,-86.2388325142,39.791967532,0.0151481319774,-298.561169507,-1980.58188828,0.015447715589,5.10402774811,0.00332127837464,0.0370846912265,1.44052529335,0.00712906522676,-0.20373120904,-1.55039988971,0.00798846160834,6.88529508807e-005,0.00171725067776,-0.0102289076895,-3.40614278684e-005,-0.00258402526379,-0.412517905235,-0.00867513474077
1.9,-86.2388324789,39.7919652498,0.015447715589,-298.555897731,-1980.83897142,0.0151438920294,5.18274974823,0.00308950594626,0.0423534475267,1.57436156273,0.00354088004678,0.117380939424,-1.55032031136,0.00787027053346,7.72174016186e-005,0.00159273273312,0.00797299761325,-1.4331733837e-005,-0.00249035889283,0.364038079977,0.00039459389518
1.95,-86.238832406,39.7919605804,0.0153221730252,-298.550521331,-1981.10007631,0.0153221730252,5.26571178436,0.00287564634345,0.0415929295123,1.65929543972,0.00330359023064,-0.0220382027328,-1.55024768431,0.00793694117226,8.1506091372e-005,0.00145580677781,-0.00801020395011,0.000201659640879,-0.00273851980455,-0.319664031267,0.00431982753798
2,-86.2388323683,39.7919581889,0.0151880012778,-298.545037505,-1981.36548624,0.0151880012778,5.35360813141,0.00269242073409,0.0431037805974,1.75784027576,0.00334268482402,0.040181402117,-1.55018167471,0.00784189594756,8.18521357495e-005,0.00133316847496,0.00591790908948,8.42342196847e-005,-0.00245276559144,0.278562247753,-0.002348508453
2.05,-86.2388323298,39.7919557571,0.0152500612383,-298.539442571,-1981.63535014,0.0152500612383,5.44459533691,0.00248073763214,0.0411081425846,1.81979906559,0.00212684948929,-0.0462068766356,-1.55012268658,0.00790120553096,8.86960158304e-005,0.00118066079449,-0.00571735948324,2.14406754822e-005,-0.0030501531437,-0.232705369592,-0.00125587091316
2.1,-86.2388322904,39.7919532835,0.0151678352056,-298.533735849,-1981.90987075,0.0151678352056,5.5388507843,0.00223773228936,0.0460973158479,1.88505423069,0.000880396575667,0.107331223786,-1.550070403,0.0078316055961,8.88445935589e-005,0.00105616997462,0.0040260348469,0.00021150392422,-0.00248981593177,0.194867894053,0.00380126503296
2.15,-86.2388322904,39.7919532835,0.0151678352056,-298.527914647,-1982.1891535,0.0152463140414,5.63538885117,0.00205502891913,0.0424517244101,1.93078756332,0.00134492665529,-0.0762823522091,-1.55002562703,0.0078625023618,9.08354971576e-005,0.000904610322323,-0.00413927296177,-7.48972752262e-006,-0.00303119327873,-0.163306161761,-0.004379873164
2.2,-86.238832209,39.7919482061,0.0151480513759,-298.5219796,-1982.47333833,0.0151480513759,5.73431634903,0.00179313565604,0.0458970479667,1.97852277756,-0.000904329412151,0.0730235874653,-1.54998747412,0.00782563565901,9.39672323439e-005,0.000768877449445,0.00311714387499,0.000117056581075,-0.00271465792321,0.145128339529,0.00249092630111
2.25,-86.2388321671,39.7919456004,0.0152107828231,-298.515929062,-1982.76250335,0.0152107828231,5.8346619606,0.00158007547725,0.0456464961171,2.00692391396,-0.0007286859327,-0.00667790975422,-1.54995692698,0.00784061839189,9.36625387567e-005,0.000623102881946,-0.00333139137365,0.000140207179356,-0.00291549111716,-0.128970697522,0.00046301187831
2.3,-86.2388321671,39.7919456004,0.0152107828231,-298.509764097,-1983.05674508,0.0151644356934,5.93677377701,0.00135824678,0.0465968251228,2.04220843315,-0.00166598812211,0.0223021861166,-1.54993336767,0.0078121056303,9.54171696609e-005,0.000486041768454,0.00247119064443,3.43871615769e-005,-0.00274122250266,0.116051636636,-0.00211640028283
2.35,-86.2388320807,39.7919402514,0.0151773973053,-298.503484369,-1983.35611828,0.0151773973053,6.03994750977,0.00112081039697,0.0467333644629,2.06348967552,-0.00279816403054,0.000711010070518,-1.54991705757,0.00782940068899,9.69851268829e-005,0.000339731806889,-0.00240015378222,0.00011761267524,-0.00292619876564,-0.0974268913269,0.00166451034602
2.4,-86.2388320363,39.7919375069,0.0151611443618,-298.497091579,-1983.66069248,0.0151611443618,6.1441488266,0.000896715791896,0.0490311644971,2.08400082588,-0.00334985810332,0.048729930073,-1.5499077629,0.0078062750798,9.67074585701e-005,0.000202662064112,0.00170064589474,0.000113135865831,-0.00274139503017,0.0820159912109,-8.95361736184e-005
